target_id,representative_id,product_id,target_month,target_amount
2472,FR0089,P028,2026-02-01,203550.61
2473,FR0089,P026,2026-03-01,142178.06
2474,FR0089,P027,2026-03-01,107928.73
2475,FR0089,P013,2026-03-01,99195.42
2476,FR0089,P028,2026-03-01,97857.89
2477,FR0089,P026,2026-04-01,77524.65
2478,FR0089,P027,2026-04-01,244281.91
2479,FR0089,P013,2026-04-01,198766.45
2480,FR0089,P028,2026-04-01,185273.45
2481,FR0089,P026,2026-05-01,135345.2
2482,FR0089,P027,2026-05-01,86473.11
2483,FR0089,P013,2026-05-01,210302.12
2484,FR0089,P028,2026-05-01,118537.35
2485,FR0089,P026,2026-06-01,99407.6
2486,FR0089,P027,2026-06-01,148370.77
2487,FR0089,P013,2026-06-01,181847.81
2488,FR0089,P028,2026-06-01,62521.88
2489,FR0089,P026,2026-07-01,222273.35
2490,FR0089,P027,2026-07-01,225629.39
2491,FR0089,P013,2026-07-01,114097.62
2492,FR0089,P028,2026-07-01,200690.97
2493,FR0090,P014,2026-01-01,72050.1
2494,FR0090,P021,2026-01-01,92899.61
2495,FR0090,P025,2026-01-01,71942.35
2496,FR0090,P011,2026-01-01,83901.38
2497,FR0090,P014,2026-02-01,69127.82
2498,FR0090,P021,2026-02-01,115943.21
2499,FR0090,P025,2026-02-01,156960.34
2500,FR0090,P011,2026-02-01,88858.54
2501,FR0090,P014,2026-03-01,84431.02
2502,FR0090,P021,2026-03-01,68600.36
2503,FR0090,P025,2026-03-01,197612.94
2504,FR0090,P011,2026-03-01,239011.77
2505,FR0090,P014,2026-04-01,107465.0
2506,FR0090,P021,2026-04-01,96854.69
2507,FR0090,P025,2026-04-01,116749.54
2508,FR0090,P011,2026-04-01,87565.9
2509,FR0090,P014,2026-05-01,106650.13
2510,FR0090,P021,2026-05-01,52475.05
2511,FR0090,P025,2026-05-01,144678.01
2512,FR0090,P011,2026-05-01,248345.3
2513,FR0090,P014,2026-06-01,133163.61
2514,FR0090,P021,2026-06-01,176940.62
2515,FR0090,P025,2026-06-01,151002.4
2516,FR0090,P011,2026-06-01,115152.72
2517,FR0090,P014,2026-07-01,110304.48
2518,FR0090,P021,2026-07-01,198980.28
2519,FR0090,P025,2026-07-01,135578.85
2520,FR0090,P011,2026-07-01,113060.68
2521,FR0091,P023,2026-01-01,72980.07
2522,FR0091,P009,2026-01-01,219468.95
2523,FR0091,P018,2026-01-01,221002.37
2524,FR0091,P005,2026-01-01,147685.41
2525,FR0091,P023,2026-02-01,172958.07
2526,FR0091,P009,2026-02-01,161544.96
2527,FR0091,P018,2026-02-01,85378.68
2528,FR0091,P005,2026-02-01,201628.84
2529,FR0091,P023,2026-03-01,228857.52
2530,FR0091,P009,2026-03-01,231099.25
2531,FR0091,P018,2026-03-01,152020.71
2532,FR0091,P005,2026-03-01,237886.43
2533,FR0091,P023,2026-04-01,241680.7
2534,FR0091,P009,2026-04-01,105899.08
2535,FR0091,P018,2026-04-01,57997.18
2536,FR0091,P005,2026-04-01,205798.59
2537,FR0091,P023,2026-05-01,61616.82
2538,FR0091,P009,2026-05-01,203905.5
2539,FR0091,P018,2026-05-01,118088.32
2540,FR0091,P005,2026-05-01,91599.52
2541,FR0091,P023,2026-06-01,202829.44
2542,FR0091,P009,2026-06-01,125848.99
2543,FR0091,P018,2026-06-01,60777.33
2544,FR0091,P005,2026-06-01,190924.77
2545,FR0091,P023,2026-07-01,133157.67
2546,FR0091,P009,2026-07-01,188661.88
2547,FR0091,P018,2026-07-01,173931.84
2548,FR0091,P005,2026-07-01,233951.14
2549,FR0092,P023,2026-01-01,148077.57
2550,FR0092,P024,2026-01-01,103297.85
2551,FR0092,P008,2026-01-01,145863.86
2552,FR0092,P018,2026-01-01,148391.67
2553,FR0092,P023,2026-02-01,95694.51
2554,FR0092,P024,2026-02-01,67355.73
2555,FR0092,P008,2026-02-01,117892.75
2556,FR0092,P018,2026-02-01,97670.9
2557,FR0092,P023,2026-03-01,210329.33
2558,FR0092,P024,2026-03-01,217167.59
2559,FR0092,P008,2026-03-01,234428.38
2560,FR0092,P018,2026-03-01,205360.8
2561,FR0092,P023,2026-04-01,99780.93
2562,FR0092,P024,2026-04-01,222783.91
2563,FR0092,P008,2026-04-01,67454.51
2564,FR0092,P018,2026-04-01,134786.57
2565,FR0092,P023,2026-05-01,205307.1
2566,FR0092,P024,2026-05-01,215401.89
2567,FR0092,P008,2026-05-01,77068.18
2568,FR0092,P018,2026-05-01,196066.78
2569,FR0092,P023,2026-06-01,245494.11
2570,FR0092,P024,2026-06-01,174154.56
2571,FR0092,P008,2026-06-01,139107.07
2572,FR0092,P018,2026-06-01,217774.79
2573,FR0092,P023,2026-07-01,123336.89
2574,FR0092,P024,2026-07-01,202886.71
2575,FR0092,P008,2026-07-01,239848.95
2576,FR0092,P018,2026-07-01,204665.34
2577,FR0093,P029,2026-01-01,176354.64
2578,FR0093,P014,2026-01-01,223401.99
2579,FR0093,P027,2026-01-01,228393.38
2580,FR0093,P016,2026-01-01,96619.29
2581,FR0093,P029,2026-02-01,245792.08
2582,FR0093,P014,2026-02-01,138120.02
2583,FR0093,P027,2026-02-01,186020.07
2584,FR0093,P016,2026-02-01,140829.29
2585,FR0093,P029,2026-03-01,112278.68
2586,FR0093,P014,2026-03-01,68991.79
2587,FR0093,P027,2026-03-01,222467.08
2588,FR0093,P016,2026-03-01,229198.6
2589,FR0093,P029,2026-04-01,186740.0
2590,FR0093,P014,2026-04-01,100385.38
2591,FR0093,P027,2026-04-01,167081.94
2592,FR0093,P016,2026-04-01,230402.12
2593,FR0093,P029,2026-05-01,199869.39
2594,FR0093,P014,2026-05-01,202383.14
2595,FR0093,P027,2026-05-01,153954.4
2596,FR0093,P016,2026-05-01,247250.19
2597,FR0093,P029,2026-06-01,60993.88
2598,FR0093,P014,2026-06-01,52448.49
2599,FR0093,P027,2026-06-01,184253.46
2600,FR0093,P016,2026-06-01,232917.54
2601,FR0093,P029,2026-07-01,57034.65
2602,FR0093,P014,2026-07-01,197147.66
2603,FR0093,P027,2026-07-01,117066.38
2604,FR0093,P016,2026-07-01,201059.41
2605,FR0094,P006,2026-01-01,72670.7
2606,FR0094,P016,2026-01-01,226554.12
2607,FR0094,P024,2026-01-01,89619.46
2608,FR0094,P022,2026-01-01,195978.36
2609,FR0094,P006,2026-02-01,77041.93
2610,FR0094,P016,2026-02-01,241915.35
2611,FR0094,P024,2026-02-01,60595.84
2612,FR0094,P022,2026-02-01,65946.91
2613,FR0094,P006,2026-03-01,52152.96
2614,FR0094,P016,2026-03-01,129476.29
2615,FR0094,P024,2026-03-01,106287.55
2616,FR0094,P022,2026-03-01,137117.35
2617,FR0094,P006,2026-04-01,121927.68
2618,FR0094,P016,2026-04-01,218509.29
2619,FR0094,P024,2026-04-01,150312.01
2620,FR0094,P022,2026-04-01,103355.89
2621,FR0094,P006,2026-05-01,151754.94
2622,FR0094,P016,2026-05-01,151642.25
2623,FR0094,P024,2026-05-01,193229.04
2624,FR0094,P022,2026-05-01,178498.94
2625,FR0094,P006,2026-06-01,143400.59
2626,FR0094,P016,2026-06-01,159821.51
2627,FR0094,P024,2026-06-01,247608.73
2628,FR0094,P022,2026-06-01,119931.26
2629,FR0094,P006,2026-07-01,150114.07
2630,FR0094,P016,2026-07-01,190908.02
2631,FR0094,P024,2026-07-01,148320.11
2632,FR0094,P022,2026-07-01,196492.01
2633,FR0095,P012,2026-01-01,145417.92
2634,FR0095,P015,2026-01-01,69790.72
2635,FR0095,P023,2026-01-01,224759.77
2636,FR0095,P019,2026-01-01,67320.79
2637,FR0095,P012,2026-02-01,233476.35
2638,FR0095,P015,2026-02-01,170323.23
2639,FR0095,P023,2026-02-01,108741.72
2640,FR0095,P019,2026-02-01,63407.28
2641,FR0095,P012,2026-03-01,223505.69
2642,FR0095,P015,2026-03-01,60832.17
2643,FR0095,P023,2026-03-01,125114.85
2644,FR0095,P019,2026-03-01,191694.81
2645,FR0095,P012,2026-04-01,238011.31
2646,FR0095,P015,2026-04-01,209983.67
2647,FR0095,P023,2026-04-01,177723.41
2648,FR0095,P019,2026-04-01,164213.75
2649,FR0095,P012,2026-05-01,120870.12
2650,FR0095,P015,2026-05-01,54150.23
2651,FR0095,P023,2026-05-01,222060.67
2652,FR0095,P019,2026-05-01,242548.64
2653,FR0095,P012,2026-06-01,194540.68
2654,FR0095,P015,2026-06-01,197179.12
2655,FR0095,P023,2026-06-01,90843.94
2656,FR0095,P019,2026-06-01,76579.32
2657,FR0095,P012,2026-07-01,148634.74
2658,FR0095,P015,2026-07-01,153349.09
2659,FR0095,P023,2026-07-01,129541.81
2660,FR0095,P019,2026-07-01,154044.89
2661,FR0096,P014,2026-01-01,164260.37
2662,FR0096,P018,2026-01-01,110334.05
2663,FR0096,P022,2026-01-01,53548.05
2664,FR0096,P020,2026-01-01,95795.32
2665,FR0096,P014,2026-02-01,238413.2
2666,FR0096,P018,2026-02-01,237863.92
2667,FR0096,P022,2026-02-01,116191.81
2668,FR0096,P020,2026-02-01,178295.35
2669,FR0096,P014,2026-03-01,249207.71
2670,FR0096,P018,2026-03-01,225646.15
2671,FR0096,P022,2026-03-01,233172.57
2672,FR0096,P020,2026-03-01,102305.42
2673,FR0096,P014,2026-04-01,69328.03
2674,FR0096,P018,2026-04-01,200981.21
2675,FR0096,P022,2026-04-01,57867.36
2676,FR0096,P020,2026-04-01,138596.05
2677,FR0096,P014,2026-05-01,131400.83
2678,FR0096,P018,2026-05-01,218781.22
2679,FR0096,P022,2026-05-01,249690.67
2680,FR0096,P020,2026-05-01,94591.04
2681,FR0096,P014,2026-06-01,117461.79
2682,FR0096,P018,2026-06-01,217831.03
2683,FR0096,P022,2026-06-01,106446.55
2684,FR0096,P020,2026-06-01,124712.49
2685,FR0096,P014,2026-07-01,137448.54
2686,FR0096,P018,2026-07-01,99741.66
2687,FR0096,P022,2026-07-01,247901.29
2688,FR0096,P020,2026-07-01,200626.33
2689,FR0097,P014,2026-01-01,248765.07
2690,FR0097,P028,2026-01-01,157988.45
2691,FR0097,P023,2026-01-01,207311.62
2692,FR0097,P003,2026-01-01,238377.46
2693,FR0097,P014,2026-02-01,185942.16
2694,FR0097,P028,2026-02-01,82917.37
2695,FR0097,P023,2026-02-01,193699.95
2696,FR0097,P003,2026-02-01,145570.69
2697,FR0097,P014,2026-03-01,110204.69
2698,FR0097,P028,2026-03-01,113467.86
2699,FR0097,P023,2026-03-01,154301.66
2700,FR0097,P003,2026-03-01,134831.77
2701,FR0097,P014,2026-04-01,138844.1
2702,FR0097,P028,2026-04-01,63971.96
2703,FR0097,P023,2026-04-01,188950.78
2704,FR0097,P003,2026-04-01,163559.68
2705,FR0097,P014,2026-05-01,132235.23
2706,FR0097,P028,2026-05-01,125349.99
2707,FR0097,P023,2026-05-01,72706.85
2708,FR0097,P003,2026-05-01,177335.7
2709,FR0097,P014,2026-06-01,221478.19
2710,FR0097,P028,2026-06-01,117054.3
2711,FR0097,P023,2026-06-01,176204.31
2712,FR0097,P003,2026-06-01,130805.32
2713,FR0097,P014,2026-07-01,63649.05
2714,FR0097,P028,2026-07-01,106148.82
2715,FR0097,P023,2026-07-01,95335.95
2716,FR0097,P003,2026-07-01,220149.3
2717,FR0098,P012,2026-01-01,183028.3
2718,FR0098,P024,2026-01-01,152421.97
2719,FR0098,P007,2026-01-01,88233.8
2720,FR0098,P030,2026-01-01,225879.67
2721,FR0098,P012,2026-02-01,161694.47
2722,FR0098,P024,2026-02-01,216988.25
2723,FR0098,P007,2026-02-01,165276.29
2724,FR0098,P030,2026-02-01,167208.88
2725,FR0098,P012,2026-03-01,223230.23
2726,FR0098,P024,2026-03-01,99005.06
2727,FR0098,P007,2026-03-01,235951.91
2728,FR0098,P030,2026-03-01,85650.45
2729,FR0098,P012,2026-04-01,246956.21
2730,FR0098,P024,2026-04-01,60104.65
2731,FR0098,P007,2026-04-01,153960.71
2732,FR0098,P030,2026-04-01,116354.24
2733,FR0098,P012,2026-05-01,234524.65
2734,FR0098,P024,2026-05-01,112362.5
2735,FR0098,P007,2026-05-01,244475.5
2736,FR0098,P030,2026-05-01,55907.42
2737,FR0098,P012,2026-06-01,85074.01
2738,FR0098,P024,2026-06-01,70800.35
2739,FR0098,P007,2026-06-01,185481.26
2740,FR0098,P030,2026-06-01,56402.48
2741,FR0098,P012,2026-07-01,130890.64
2742,FR0098,P024,2026-07-01,100305.69
2743,FR0098,P007,2026-07-01,226890.77
2744,FR0098,P030,2026-07-01,209643.88
2745,FR0099,P024,2026-01-01,90911.42
2746,FR0099,P008,2026-01-01,213449.98
2747,FR0099,P007,2026-01-01,79820.71
2748,FR0099,P003,2026-01-01,62521.25
2749,FR0099,P024,2026-02-01,226887.65
2750,FR0099,P008,2026-02-01,137965.56
2751,FR0099,P007,2026-02-01,210375.51
2752,FR0099,P003,2026-02-01,164468.91
2753,FR0099,P024,2026-03-01,146469.46
2754,FR0099,P008,2026-03-01,215275.01
2755,FR0099,P007,2026-03-01,82489.83
2756,FR0099,P003,2026-03-01,64971.4
2757,FR0099,P024,2026-04-01,146065.01
2758,FR0099,P008,2026-04-01,226474.5
2759,FR0099,P007,2026-04-01,171108.59
2760,FR0099,P003,2026-04-01,235411.72
2761,FR0099,P024,2026-05-01,212917.63
2762,FR0099,P008,2026-05-01,195436.51
2763,FR0099,P007,2026-05-01,108865.44
2764,FR0099,P003,2026-05-01,78221.94
2765,FR0099,P024,2026-06-01,239290.07
2766,FR0099,P008,2026-06-01,171939.72
2767,FR0099,P007,2026-06-01,69709.23
2768,FR0099,P003,2026-06-01,213129.42
2769,FR0099,P024,2026-07-01,149002.34
2770,FR0099,P008,2026-07-01,149145.92
2771,FR0099,P007,2026-07-01,103513.28
2772,FR0099,P003,2026-07-01,203390.52
2773,FR0100,P003,2026-01-01,67378.96
2774,FR0100,P023,2026-01-01,146028.74
2775,FR0100,P011,2026-01-01,117416.99
2776,FR0100,P029,2026-01-01,53957.14
2777,FR0100,P003,2026-02-01,236634.63
2778,FR0100,P023,2026-02-01,186771.28
2779,FR0100,P011,2026-02-01,134366.08
2780,FR0100,P029,2026-02-01,66035.49
2781,FR0100,P003,2026-03-01,78754.25
2782,FR0100,P023,2026-03-01,187485.52
2783,FR0100,P011,2026-03-01,182487.5
2784,FR0100,P029,2026-03-01,195313.46
2785,FR0100,P003,2026-04-01,104888.32
2786,FR0100,P023,2026-04-01,127896.89
2787,FR0100,P011,2026-04-01,66058.96
2788,FR0100,P029,2026-04-01,230066.94
2789,FR0100,P003,2026-05-01,189819.13
2790,FR0100,P023,2026-05-01,244764.43
2791,FR0100,P011,2026-05-01,113797.3
2792,FR0100,P029,2026-05-01,172065.89
2793,FR0100,P003,2026-06-01,128433.79
2794,FR0100,P023,2026-06-01,146284.69
2795,FR0100,P011,2026-06-01,105270.37
2796,FR0100,P029,2026-06-01,146847.16
2797,FR0100,P003,2026-07-01,247815.33
2798,FR0100,P023,2026-07-01,113282.79
2799,FR0100,P011,2026-07-01,188023.77
2800,FR0100,P029,2026-07-01,230347.52
