payout_id,representative_id,product_id,payout_month,expected_payout,actual_payout,payout_difference,status
405,FR0013,P022,2026-06-01,1344.45,1344.45,0.0,Processed
406,FR0013,P022,2026-07-01,1313.25,1313.25,0.0,Processed
407,FR0013,P025,2026-01-01,6900.56,6900.56,0.0,Processed
408,FR0013,P025,2026-02-01,6663.4,6663.4,0.0,Processed
409,FR0013,P025,2026-03-01,7535.93,7535.93,0.0,Processed
410,FR0013,P025,2026-04-01,6093.18,6093.18,0.0,Processed
411,FR0013,P025,2026-05-01,6155.88,6155.88,0.0,Processed
412,FR0013,P025,2026-06-01,6537.93,6537.93,0.0,Processed
413,FR0013,P025,2026-07-01,7323.05,7323.05,0.0,Processed
414,FR0013,P013,2026-01-01,6005.76,6005.76,0.0,Processed
415,FR0013,P013,2026-02-01,5609.09,5609.09,0.0,Processed
416,FR0013,P013,2026-03-01,6008.11,6008.11,0.0,Processed
417,FR0013,P013,2026-04-01,5715.37,5715.37,0.0,Processed
418,FR0013,P013,2026-05-01,5713.16,5713.16,0.0,Processed
419,FR0013,P013,2026-06-01,5383.38,5383.38,0.0,Processed
420,FR0013,P013,2026-07-01,5628.26,5628.26,0.0,Processed
421,FR0014,P016,2026-01-01,3489.68,6230.38,2740.69,Processed
422,FR0014,P016,2026-02-01,3662.33,3662.33,0.0,Processed
423,FR0014,P016,2026-03-01,3711.25,3711.25,0.0,Processed
424,FR0014,P016,2026-04-01,3571.13,3571.13,0.0,Processed
425,FR0014,P016,2026-05-01,6621.55,6621.55,0.0,Processed
426,FR0014,P016,2026-06-01,3517.84,3517.84,0.0,Processed
427,FR0014,P016,2026-07-01,3551.49,3551.49,0.0,Processed
428,FR0014,P002,2026-01-01,3670.66,3670.66,0.0,Processed
429,FR0014,P002,2026-02-01,3268.8,3268.8,0.0,Processed
430,FR0014,P002,2026-03-01,3851.29,3851.29,0.0,Processed
431,FR0014,P002,2026-04-01,4056.6,4056.6,0.0,Processed
432,FR0014,P002,2026-05-01,8527.44,8527.44,0.0,Processed
433,FR0014,P002,2026-06-01,4144.89,4144.89,0.0,Processed
434,FR0014,P002,2026-07-01,4222.53,4222.53,0.0,Processed
435,FR0014,P030,2026-01-01,0.0,0.0,0.0,Processed
436,FR0014,P030,2026-02-01,0.0,0.0,0.0,Processed
437,FR0014,P030,2026-03-01,492.09,492.09,0.0,Processed
438,FR0014,P030,2026-04-01,0.0,0.0,0.0,Processed
439,FR0014,P030,2026-05-01,243.79,243.79,0.0,Processed
440,FR0014,P030,2026-06-01,0.0,0.0,0.0,Processed
441,FR0014,P030,2026-07-01,122.46,122.46,0.0,Processed
442,FR0014,P027,2026-01-01,0.0,0.0,0.0,Processed
443,FR0014,P027,2026-02-01,0.0,0.0,0.0,Processed
444,FR0014,P027,2026-03-01,0.0,0.0,0.0,Processed
445,FR0014,P027,2026-04-01,0.0,0.0,0.0,Processed
446,FR0014,P027,2026-05-01,0.0,0.0,0.0,Processed
447,FR0014,P027,2026-06-01,0.0,0.0,0.0,Processed
448,FR0014,P027,2026-07-01,0.0,0.0,0.0,Processed
449,FR0015,P013,2026-01-01,4314.79,4314.79,0.0,Processed
450,FR0015,P013,2026-02-01,4856.6,7462.34,2605.75,Processed
451,FR0015,P013,2026-03-01,3727.96,3727.96,0.0,Processed
452,FR0015,P013,2026-04-01,4737.92,4737.92,0.0,Processed
453,FR0015,P013,2026-05-01,4039.4,4039.4,0.0,Processed
454,FR0015,P013,2026-06-01,4998.35,4998.35,0.0,Processed
455,FR0015,P013,2026-07-01,4806.46,4806.46,0.0,Processed
456,FR0015,P003,2026-01-01,6002.39,6002.39,0.0,Processed
457,FR0015,P003,2026-02-01,6031.47,6031.47,0.0,Processed
458,FR0015,P003,2026-03-01,6578.21,6578.21,0.0,Processed
459,FR0015,P003,2026-04-01,6171.0,6171.0,0.0,Processed
460,FR0015,P003,2026-05-01,6277.0,6277.0,0.0,Processed
461,FR0015,P003,2026-06-01,6016.45,6016.45,0.0,Processed
462,FR0015,P003,2026-07-01,5740.05,5740.05,0.0,Processed
463,FR0015,P017,2026-01-01,7693.69,7693.69,0.0,Processed
464,FR0015,P017,2026-02-01,8143.28,8143.28,0.0,Processed
465,FR0015,P017,2026-03-01,7383.83,7383.83,0.0,Processed
466,FR0015,P017,2026-04-01,8083.06,8083.06,0.0,Processed
467,FR0015,P017,2026-05-01,7606.4,7606.4,0.0,Processed
468,FR0015,P017,2026-06-01,8333.12,8333.12,0.0,Processed
469,FR0015,P017,2026-07-01,14685.45,14685.45,0.0,Processed
470,FR0015,P024,2026-01-01,1042.44,1042.44,0.0,Processed
471,FR0015,P024,2026-02-01,2685.93,2685.93,0.0,Processed
472,FR0015,P024,2026-03-01,1263.01,1263.01,0.0,Processed
473,FR0015,P024,2026-04-01,1023.45,1023.45,0.0,Processed
474,FR0015,P024,2026-05-01,1606.17,1606.17,0.0,Processed
475,FR0015,P024,2026-06-01,1074.58,1074.58,0.0,Processed
476,FR0015,P024,2026-07-01,4862.22,4862.22,0.0,Processed
477,FR0015,P010,2026-01-01,412.79,412.79,0.0,Processed
478,FR0015,P010,2026-02-01,2217.44,2217.44,0.0,Processed
479,FR0015,P010,2026-03-01,430.4,430.4,0.0,Processed
480,FR0015,P010,2026-04-01,532.35,532.35,0.0,Processed
481,FR0015,P010,2026-05-01,1831.67,1831.67,0.0,Processed
482,FR0015,P010,2026-06-01,2087.24,2087.24,0.0,Processed
483,FR0015,P010,2026-07-01,1797.52,1797.52,0.0,Processed
484,FR0015,P026,2026-01-01,3965.55,3965.55,0.0,Processed
485,FR0015,P026,2026-02-01,3047.02,3047.02,0.0,Processed
486,FR0015,P026,2026-03-01,4034.78,4034.78,0.0,Processed
487,FR0015,P026,2026-04-01,3972.29,3972.29,0.0,Processed
488,FR0015,P026,2026-05-01,3804.48,3804.48,0.0,Processed
489,FR0015,P026,2026-06-01,3243.84,3243.84,0.0,Processed
490,FR0015,P026,2026-07-01,4277.8,4277.8,0.0,Processed
491,FR0016,P012,2026-01-01,5852.15,5852.15,0.0,Processed
492,FR0016,P012,2026-02-01,5317.06,5317.06,0.0,Processed
493,FR0016,P012,2026-03-01,6095.49,6095.49,0.0,Processed
494,FR0016,P012,2026-04-01,5889.8,5889.8,0.0,Processed
495,FR0016,P012,2026-05-01,5311.68,5311.68,0.0,Processed
496,FR0016,P012,2026-06-01,12978.7,12978.7,0.0,Processed
497,FR0016,P012,2026-07-01,6337.86,6337.86,0.0,Processed
498,FR0016,P005,2026-01-01,0.0,0.0,0.0,Processed
499,FR0016,P005,2026-02-01,0.0,0.0,0.0,Processed
500,FR0016,P005,2026-03-01,299.71,299.71,0.0,Processed
501,FR0016,P005,2026-04-01,0.0,0.0,0.0,Processed
502,FR0016,P005,2026-05-01,0.0,0.0,0.0,Processed
503,FR0016,P005,2026-06-01,0.0,0.0,0.0,Processed
504,FR0016,P005,2026-07-01,0.0,0.0,0.0,Processed
505,FR0016,P016,2026-01-01,5218.69,5218.69,0.0,Processed
506,FR0016,P016,2026-02-01,4450.45,4450.45,0.0,Processed
507,FR0016,P016,2026-03-01,4978.84,7864.52,2885.68,Processed
508,FR0016,P016,2026-04-01,4904.8,4904.8,0.0,Processed
509,FR0016,P016,2026-05-01,4954.22,4954.22,0.0,Processed
510,FR0016,P016,2026-06-01,4476.44,4476.44,0.0,Processed
511,FR0016,P016,2026-07-01,4931.15,11162.91,6231.77,Processed
512,FR0016,P003,2026-01-01,6260.04,6260.04,0.0,Processed
513,FR0016,P003,2026-02-01,6811.48,6811.48,0.0,Processed
514,FR0016,P003,2026-03-01,5924.94,5924.94,0.0,Processed
515,FR0016,P003,2026-04-01,6848.52,6848.52,0.0,Processed
516,FR0016,P003,2026-05-01,6109.76,6109.76,0.0,Processed
517,FR0016,P003,2026-06-01,6901.94,6901.94,0.0,Processed
518,FR0016,P003,2026-07-01,6822.85,6822.85,0.0,Processed
519,FR0016,P028,2026-01-01,4504.03,4504.03,0.0,Processed
520,FR0016,P028,2026-02-01,4312.47,4312.47,0.0,Processed
521,FR0016,P028,2026-03-01,5269.38,5269.38,0.0,Processed
522,FR0016,P028,2026-04-01,4558.69,4558.69,0.0,Processed
523,FR0016,P028,2026-05-01,4263.22,4263.22,0.0,Processed
524,FR0016,P028,2026-06-01,4358.18,4358.18,0.0,Processed
525,FR0016,P028,2026-07-01,4586.31,4586.31,0.0,Processed
526,FR0016,P006,2026-01-01,3038.06,3038.06,0.0,Processed
527,FR0016,P006,2026-02-01,3436.29,3436.29,0.0,Processed
528,FR0016,P006,2026-03-01,3228.45,3228.45,0.0,Processed
529,FR0016,P006,2026-04-01,3347.28,3347.28,0.0,Processed
530,FR0016,P006,2026-05-01,3078.77,3078.77,0.0,Processed
531,FR0016,P006,2026-06-01,7557.7,10059.49,2501.79,Processed
532,FR0016,P006,2026-07-01,3308.1,3308.1,0.0,Processed
533,FR0017,P010,2026-01-01,0.0,0.0,0.0,Processed
534,FR0017,P010,2026-02-01,0.0,0.0,0.0,Processed
535,FR0017,P010,2026-03-01,0.0,0.0,0.0,Processed
536,FR0017,P010,2026-04-01,0.0,0.0,0.0,Processed
537,FR0017,P010,2026-05-01,0.0,0.0,0.0,Processed
538,FR0017,P010,2026-06-01,0.0,0.0,0.0,Processed
539,FR0017,P010,2026-07-01,0.0,0.0,0.0,Processed
540,FR0017,P009,2026-01-01,3849.74,3849.74,0.0,Processed
541,FR0017,P009,2026-02-01,3779.37,3779.37,0.0,Processed
542,FR0017,P009,2026-03-01,3853.18,3853.18,0.0,Processed
543,FR0017,P009,2026-04-01,4058.42,4058.42,0.0,Processed
544,FR0017,P009,2026-05-01,3877.71,3877.71,0.0,Processed
545,FR0017,P009,2026-06-01,4012.58,4012.58,0.0,Processed
546,FR0017,P009,2026-07-01,3641.91,3641.91,0.0,Processed
547,FR0017,P022,2026-01-01,0.0,0.0,0.0,Processed
548,FR0017,P022,2026-02-01,0.0,0.0,0.0,Processed
549,FR0017,P022,2026-03-01,0.0,0.0,0.0,Processed
550,FR0017,P022,2026-04-01,0.0,0.0,0.0,Processed
551,FR0017,P022,2026-05-01,0.0,0.0,0.0,Processed
552,FR0017,P022,2026-06-01,0.0,0.0,0.0,Processed
553,FR0017,P022,2026-07-01,0.0,0.0,0.0,Processed
554,FR0017,P029,2026-01-01,2157.8,2157.8,0.0,Processed
555,FR0017,P029,2026-02-01,1449.84,1449.84,0.0,Processed
556,FR0017,P029,2026-03-01,1551.99,1551.99,0.0,Processed
557,FR0017,P029,2026-04-01,1750.41,7726.58,5976.17,Processed
558,FR0017,P029,2026-05-01,1899.35,1899.35,0.0,Processed
559,FR0017,P029,2026-06-01,2014.97,2014.97,0.0,Processed
560,FR0017,P029,2026-07-01,1719.12,11102.42,9383.3,Processed
561,FR0017,P030,2026-01-01,0.0,0.0,0.0,Processed
562,FR0017,P030,2026-02-01,0.0,0.0,0.0,Processed
563,FR0017,P030,2026-03-01,0.0,0.0,0.0,Processed
564,FR0017,P030,2026-04-01,0.0,0.0,0.0,Processed
565,FR0017,P030,2026-05-01,0.0,0.0,0.0,Processed
566,FR0017,P030,2026-06-01,1693.01,1693.01,0.0,Processed
567,FR0017,P030,2026-07-01,0.0,0.0,0.0,Processed
568,FR0017,P014,2026-01-01,4050.53,4050.53,0.0,Processed
569,FR0017,P014,2026-02-01,4252.65,4252.65,0.0,Processed
570,FR0017,P014,2026-03-01,4558.1,4558.1,0.0,Processed
571,FR0017,P014,2026-04-01,4834.34,4834.34,0.0,Processed
572,FR0017,P014,2026-05-01,4199.35,4199.35,0.0,Processed
573,FR0017,P014,2026-06-01,4540.12,4540.12,0.0,Processed
574,FR0017,P014,2026-07-01,4097.18,4097.18,0.0,Processed
575,FR0017,P028,2026-01-01,5144.67,5144.67,0.0,Processed
576,FR0017,P028,2026-02-01,4061.12,4061.12,0.0,Processed
577,FR0017,P028,2026-03-01,5007.15,5007.15,0.0,Processed
578,FR0017,P028,2026-04-01,4318.81,4318.81,0.0,Processed
579,FR0017,P028,2026-05-01,5053.89,5053.89,0.0,Processed
580,FR0017,P028,2026-06-01,7387.08,7387.08,0.0,Processed
581,FR0017,P028,2026-07-01,3763.37,3763.37,0.0,Processed
582,FR0018,P024,2026-01-01,2091.59,7602.46,5510.86,Processed
583,FR0018,P024,2026-02-01,565.11,565.11,0.0,Processed
584,FR0018,P024,2026-03-01,515.02,515.02,0.0,Processed
585,FR0018,P024,2026-04-01,717.25,717.25,0.0,Processed
586,FR0018,P024,2026-05-01,788.17,788.17,0.0,Processed
587,FR0018,P024,2026-06-01,232.93,232.93,0.0,Processed
588,FR0018,P024,2026-07-01,830.23,830.23,0.0,Processed
589,FR0018,P030,2026-01-01,0.0,0.0,0.0,Processed
590,FR0018,P030,2026-02-01,0.0,0.0,0.0,Processed
591,FR0018,P030,2026-03-01,0.0,0.0,0.0,Processed
592,FR0018,P030,2026-04-01,0.0,0.0,0.0,Processed
593,FR0018,P030,2026-05-01,0.0,0.0,0.0,Processed
594,FR0018,P030,2026-06-01,0.0,0.0,0.0,Processed
595,FR0018,P030,2026-07-01,0.0,0.0,0.0,Processed
596,FR0018,P001,2026-01-01,0.0,0.0,0.0,Processed
597,FR0018,P001,2026-02-01,51.72,1282.43,1230.7,Processed
598,FR0018,P001,2026-03-01,0.0,0.0,0.0,Processed
599,FR0018,P001,2026-04-01,123.4,123.4,0.0,Processed
600,FR0018,P001,2026-05-01,306.05,306.05,0.0,Processed
601,FR0018,P001,2026-06-01,0.0,0.0,0.0,Processed
602,FR0018,P001,2026-07-01,138.56,138.56,0.0,Processed
603,FR0018,P026,2026-01-01,0.0,0.0,0.0,Processed
604,FR0018,P026,2026-02-01,0.0,0.0,0.0,Processed
605,FR0018,P026,2026-03-01,0.0,0.0,0.0,Processed
606,FR0018,P026,2026-04-01,0.0,0.0,0.0,Processed
607,FR0018,P026,2026-05-01,0.0,0.0,0.0,Processed
608,FR0018,P026,2026-06-01,0.0,0.0,0.0,Processed
609,FR0018,P026,2026-07-01,0.0,0.0,0.0,Processed
610,FR0018,P016,2026-01-01,6135.65,6135.65,0.0,Processed
611,FR0018,P016,2026-02-01,6351.76,6351.76,0.0,Processed
612,FR0018,P016,2026-03-01,6076.7,6076.7,0.0,Processed
613,FR0018,P016,2026-04-01,6388.44,6388.44,0.0,Processed
614,FR0018,P016,2026-05-01,5951.91,5951.91,0.0,Processed
615,FR0018,P016,2026-06-01,6030.01,6030.01,0.0,Processed
616,FR0018,P016,2026-07-01,6687.94,6687.94,0.0,Processed
617,FR0019,P028,2026-01-01,1253.53,1253.53,0.0,Processed
618,FR0019,P028,2026-02-01,772.32,772.32,0.0,Processed
619,FR0019,P028,2026-03-01,748.81,748.81,0.0,Processed
620,FR0019,P028,2026-04-01,1111.41,1111.41,0.0,Processed
621,FR0019,P028,2026-05-01,588.22,7753.67,7165.45,Processed
622,FR0019,P028,2026-06-01,748.07,748.07,0.0,Processed
623,FR0019,P028,2026-07-01,1183.1,1183.1,0.0,Processed
624,FR0019,P015,2026-01-01,309.02,309.02,0.0,Processed
625,FR0019,P015,2026-02-01,477.05,477.05,0.0,Processed
626,FR0019,P015,2026-03-01,44.01,5277.95,5233.94,Processed
627,FR0019,P015,2026-04-01,425.19,425.19,0.0,Processed
628,FR0019,P015,2026-05-01,277.33,277.33,0.0,Processed
629,FR0019,P015,2026-06-01,553.5,553.5,0.0,Processed
630,FR0019,P015,2026-07-01,585.62,585.62,0.0,Processed
631,FR0019,P019,2026-01-01,7977.16,7977.16,0.0,Processed
632,FR0019,P019,2026-02-01,6879.56,6879.56,0.0,Processed
633,FR0019,P019,2026-03-01,6896.92,6896.92,0.0,Processed
634,FR0019,P019,2026-04-01,14312.32,18661.73,4349.41,Processed
635,FR0019,P019,2026-05-01,7697.05,7697.05,0.0,Processed
636,FR0019,P019,2026-06-01,6678.94,6678.94,0.0,Processed
637,FR0019,P019,2026-07-01,8045.19,8045.19,0.0,Processed
638,FR0019,P011,2026-01-01,5803.52,5803.52,0.0,Processed
639,FR0019,P011,2026-02-01,5287.44,5287.44,0.0,Processed
640,FR0019,P011,2026-03-01,5094.68,5094.68,0.0,Processed
641,FR0019,P011,2026-04-01,5324.56,5324.56,0.0,Processed
642,FR0019,P011,2026-05-01,5339.65,5339.65,0.0,Processed
643,FR0019,P011,2026-06-01,5784.78,5784.78,0.0,Processed
644,FR0019,P011,2026-07-01,10561.44,20456.09,9894.65,Processed
645,FR0019,P002,2026-01-01,2756.83,2756.83,0.0,Processed
646,FR0019,P002,2026-02-01,3076.14,3076.14,0.0,Processed
647,FR0019,P002,2026-03-01,3776.72,3776.72,0.0,Processed
648,FR0019,P002,2026-04-01,3378.65,3378.65,0.0,Processed
649,FR0019,P002,2026-05-01,2808.84,2808.84,0.0,Processed
650,FR0019,P002,2026-06-01,3110.18,3110.18,0.0,Processed
651,FR0019,P002,2026-07-01,3232.77,3232.77,0.0,Processed
652,FR0019,P018,2026-01-01,1351.63,1351.63,0.0,Processed
653,FR0019,P018,2026-02-01,1306.16,1306.16,0.0,Processed
654,FR0019,P018,2026-03-01,1565.77,1565.77,0.0,Processed
655,FR0019,P018,2026-04-01,1324.26,1324.26,0.0,Processed
656,FR0019,P018,2026-05-01,1228.19,1228.19,0.0,Processed
657,FR0019,P018,2026-06-01,2678.09,2678.09,0.0,Processed
658,FR0019,P018,2026-07-01,1283.43,1283.43,0.0,Processed
659,FR0019,P023,2026-01-01,1573.77,9706.59,8132.82,Processed
660,FR0019,P023,2026-02-01,1662.1,1662.1,0.0,Processed
661,FR0019,P023,2026-03-01,1790.58,1790.58,0.0,Processed
662,FR0019,P023,2026-04-01,1618.33,1618.33,0.0,Processed
663,FR0019,P023,2026-05-01,1557.06,1557.06,0.0,Processed
664,FR0019,P023,2026-06-01,1874.71,1874.71,0.0,Processed
665,FR0019,P023,2026-07-01,1611.19,1611.19,0.0,Processed
666,FR0020,P011,2026-01-01,8173.78,8173.78,0.0,Processed
667,FR0020,P011,2026-02-01,8429.66,8429.66,0.0,Processed
668,FR0020,P011,2026-03-01,8562.68,8562.68,0.0,Processed
669,FR0020,P011,2026-04-01,7264.41,7264.41,0.0,Processed
670,FR0020,P011,2026-05-01,8365.35,8365.35,0.0,Processed
671,FR0020,P011,2026-06-01,7826.28,7826.28,0.0,Processed
672,FR0020,P011,2026-07-01,8222.11,8222.11,0.0,Processed
673,FR0020,P004,2026-01-01,730.79,730.79,0.0,Processed
674,FR0020,P004,2026-02-01,1047.04,1047.04,0.0,Processed
675,FR0020,P004,2026-03-01,891.94,891.94,0.0,Processed
676,FR0020,P004,2026-04-01,900.64,900.64,0.0,Processed
677,FR0020,P004,2026-05-01,1521.68,1521.68,0.0,Processed
678,FR0020,P004,2026-06-01,1545.53,1545.53,0.0,Processed
679,FR0020,P004,2026-07-01,502.19,502.19,0.0,Processed
680,FR0020,P028,2026-01-01,259.65,259.65,0.0,Processed
681,FR0020,P028,2026-02-01,3.56,3.56,0.0,Processed
682,FR0020,P028,2026-03-01,0.0,0.0,0.0,Processed
683,FR0020,P028,2026-04-01,147.79,147.79,0.0,Processed
684,FR0020,P028,2026-05-01,0.0,0.0,0.0,Processed
685,FR0020,P028,2026-06-01,153.55,153.55,0.0,Processed
686,FR0020,P028,2026-07-01,0.0,0.0,0.0,Processed
687,FR0021,P023,2026-01-01,3964.8,3964.8,0.0,Processed
688,FR0021,P023,2026-02-01,4036.83,4036.83,0.0,Processed
689,FR0021,P023,2026-03-01,3994.56,3994.56,0.0,Processed
690,FR0021,P023,2026-04-01,3736.7,3736.7,0.0,Processed
691,FR0021,P023,2026-05-01,9034.84,9034.84,0.0,Processed
692,FR0021,P023,2026-06-01,4283.1,4283.1,0.0,Processed
693,FR0021,P023,2026-07-01,4453.94,4453.94,0.0,Processed
694,FR0021,P011,2026-01-01,3181.24,3181.24,0.0,Processed
695,FR0021,P011,2026-02-01,3134.82,3134.82,0.0,Processed
696,FR0021,P011,2026-03-01,3075.23,3075.23,0.0,Processed
697,FR0021,P011,2026-04-01,3400.83,3400.83,0.0,Processed
698,FR0021,P011,2026-05-01,3393.06,3393.06,0.0,Processed
699,FR0021,P011,2026-06-01,2976.77,2976.77,0.0,Processed
700,FR0021,P011,2026-07-01,3294.43,3294.43,0.0,Processed
701,FR0021,P028,2026-01-01,666.14,666.14,0.0,Processed
702,FR0021,P028,2026-02-01,610.22,610.22,0.0,Processed
703,FR0021,P028,2026-03-01,571.53,571.53,0.0,Processed
704,FR0021,P028,2026-04-01,827.21,827.21,0.0,Processed
705,FR0021,P028,2026-05-01,712.15,712.15,0.0,Processed
706,FR0021,P028,2026-06-01,869.34,869.34,0.0,Processed
707,FR0021,P028,2026-07-01,849.2,849.2,0.0,Processed
708,FR0021,P018,2026-01-01,0.0,0.0,0.0,Processed
709,FR0021,P018,2026-02-01,0.0,0.0,0.0,Processed
710,FR0021,P018,2026-03-01,0.0,0.0,0.0,Processed
711,FR0021,P018,2026-04-01,0.0,0.0,0.0,Processed
712,FR0021,P018,2026-05-01,0.0,0.0,0.0,Processed
713,FR0021,P018,2026-06-01,0.0,0.0,0.0,Processed
714,FR0021,P018,2026-07-01,0.0,0.0,0.0,Processed
715,FR0021,P012,2026-01-01,7592.56,7592.56,0.0,Processed
716,FR0021,P012,2026-02-01,7687.25,7687.25,0.0,Processed
717,FR0021,P012,2026-03-01,8531.25,8531.25,0.0,Processed
718,FR0021,P012,2026-04-01,7408.19,7408.19,0.0,Processed
719,FR0021,P012,2026-05-01,7583.48,7583.48,0.0,Processed
720,FR0021,P012,2026-06-01,8609.16,8609.16,0.0,Processed
721,FR0021,P012,2026-07-01,7721.23,7721.23,0.0,Processed
722,FR0021,P004,2026-01-01,0.0,0.0,0.0,Processed
723,FR0021,P004,2026-02-01,0.0,0.0,0.0,Processed
724,FR0021,P004,2026-03-01,0.0,0.0,0.0,Processed
725,FR0021,P004,2026-04-01,0.0,0.0,0.0,Processed
726,FR0021,P004,2026-05-01,0.0,0.0,0.0,Processed
727,FR0021,P004,2026-06-01,0.0,0.0,0.0,Processed
728,FR0021,P004,2026-07-01,0.0,0.0,0.0,Processed
729,FR0022,P004,2026-01-01,0.0,0.0,0.0,Processed
730,FR0022,P004,2026-02-01,0.0,5781.68,5781.68,Processed
731,FR0022,P004,2026-03-01,0.0,0.0,0.0,Processed
732,FR0022,P004,2026-04-01,0.0,0.0,0.0,Processed
733,FR0022,P004,2026-05-01,0.0,0.0,0.0,Processed
734,FR0022,P004,2026-06-01,0.0,0.0,0.0,Processed
735,FR0022,P004,2026-07-01,0.0,0.0,0.0,Processed
736,FR0022,P016,2026-01-01,6087.5,6087.5,0.0,Processed
737,FR0022,P016,2026-02-01,6273.55,6273.55,0.0,Processed
738,FR0022,P016,2026-03-01,5412.47,5412.47,0.0,Processed
739,FR0022,P016,2026-04-01,6132.02,6132.02,0.0,Processed
740,FR0022,P016,2026-05-01,6506.27,6506.27,0.0,Processed
741,FR0022,P016,2026-06-01,5443.14,5443.14,0.0,Processed
742,FR0022,P016,2026-07-01,5939.08,5939.08,0.0,Processed
743,FR0022,P005,2026-01-01,0.0,0.0,0.0,Processed
744,FR0022,P005,2026-02-01,0.0,0.0,0.0,Processed
745,FR0022,P005,2026-03-01,0.0,8075.17,8075.17,Processed
746,FR0022,P005,2026-04-01,0.0,0.0,0.0,Processed
747,FR0022,P005,2026-05-01,0.0,0.0,0.0,Processed
748,FR0022,P005,2026-06-01,0.0,0.0,0.0,Processed
749,FR0022,P005,2026-07-01,0.0,0.0,0.0,Processed
750,FR0022,P029,2026-01-01,144.58,144.58,0.0,Processed
751,FR0022,P029,2026-02-01,6.96,6.96,0.0,Processed
752,FR0022,P029,2026-03-01,0.0,0.0,0.0,Processed
753,FR0022,P029,2026-04-01,283.99,283.99,0.0,Processed
754,FR0022,P029,2026-05-01,278.31,278.31,0.0,Processed
755,FR0022,P029,2026-06-01,0.0,0.0,0.0,Processed
756,FR0022,P029,2026-07-01,322.92,322.92,0.0,Processed
757,FR0022,P024,2026-01-01,648.43,648.43,0.0,Processed
758,FR0022,P024,2026-02-01,1144.55,1144.55,0.0,Processed
759,FR0022,P024,2026-03-01,2924.29,2924.29,0.0,Processed
760,FR0022,P024,2026-04-01,951.75,951.75,0.0,Processed
761,FR0022,P024,2026-05-01,1199.72,1199.72,0.0,Processed
762,FR0022,P024,2026-06-01,1022.38,1022.38,0.0,Processed
763,FR0022,P024,2026-07-01,1392.7,1392.7,0.0,Processed
764,FR0023,P028,2026-01-01,1856.29,1856.29,0.0,Processed
765,FR0023,P028,2026-02-01,1797.68,1797.68,0.0,Processed
766,FR0023,P028,2026-03-01,2217.54,2217.54,0.0,Processed
767,FR0023,P028,2026-04-01,1997.44,1997.44,0.0,Processed
768,FR0023,P028,2026-05-01,2387.44,2387.44,0.0,Processed
769,FR0023,P028,2026-06-01,2257.74,2257.74,0.0,Processed
770,FR0023,P028,2026-07-01,1785.71,1785.71,0.0,Processed
771,FR0023,P012,2026-01-01,8706.86,8706.86,0.0,Processed
772,FR0023,P012,2026-02-01,8600.83,8600.83,0.0,Processed
773,FR0023,P012,2026-03-01,8260.15,8260.15,0.0,Processed
774,FR0023,P012,2026-04-01,14341.07,14341.07,0.0,Processed
775,FR0023,P012,2026-05-01,8575.5,8575.5,0.0,Processed
776,FR0023,P012,2026-06-01,8187.11,8187.11,0.0,Processed
777,FR0023,P012,2026-07-01,8106.88,8106.88,0.0,Processed
778,FR0023,P008,2026-01-01,1907.8,1907.8,0.0,Processed
779,FR0023,P008,2026-02-01,1847.36,1847.36,0.0,Processed
780,FR0023,P008,2026-03-01,1893.2,1893.2,0.0,Processed
781,FR0023,P008,2026-04-01,1960.56,1960.56,0.0,Processed
782,FR0023,P008,2026-05-01,1828.81,1828.81,0.0,Processed
783,FR0023,P008,2026-06-01,1790.14,1790.14,0.0,Processed
784,FR0023,P008,2026-07-01,1944.26,1944.26,0.0,Processed
785,FR0023,P022,2026-01-01,2635.96,2635.96,0.0,Processed
786,FR0023,P022,2026-02-01,2322.8,2322.8,0.0,Processed
787,FR0023,P022,2026-03-01,9070.24,12652.76,3582.52,Processed
788,FR0023,P022,2026-04-01,1579.15,1579.15,0.0,Processed
789,FR0023,P022,2026-05-01,1844.44,1844.44,0.0,Processed
790,FR0023,P022,2026-06-01,2199.98,2199.98,0.0,Processed
791,FR0023,P022,2026-07-01,2428.56,2428.56,0.0,Processed
792,FR0023,P016,2026-01-01,3619.17,3619.17,0.0,Processed
793,FR0023,P016,2026-02-01,3734.52,3734.52,0.0,Processed
794,FR0023,P016,2026-03-01,4386.5,4386.5,0.0,Processed
795,FR0023,P016,2026-04-01,3801.34,3801.34,0.0,Processed
796,FR0023,P016,2026-05-01,4227.18,4227.18,0.0,Processed
797,FR0023,P016,2026-06-01,3610.82,3610.82,0.0,Processed
798,FR0023,P016,2026-07-01,4285.21,4285.21,0.0,Processed
799,FR0023,P023,2026-01-01,2286.13,2286.13,0.0,Processed
800,FR0023,P023,2026-02-01,2226.24,2226.24,0.0,Processed
801,FR0023,P023,2026-03-01,2273.86,2273.86,0.0,Processed
802,FR0023,P023,2026-04-01,2301.1,2301.1,0.0,Processed
